TreeDepth,PID,Process,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,File output,Notes,Hexdump,Disasm
0,2320,MsMpEng.exe,0x23710b30000,0x23710b31fff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
18 20 78 dd fe 7f 00 00 21 00 00 00 00 00 00 00 . x.....!.......
68 2a 7c dd fe 7f 00 00 41 07 00 00 10 00 00 00 h*|.....A.......
78 2a 7c dd fe 7f 00 00 10 00 00 00 00 00 00 00 x*|.............
70 2a 7c dd fe 7f 00 00 24 00 00 00 00 00 00 00 p*|.....$.......","
0x23710b30000:	sbb	byte ptr [rax], ah
0x23710b30002:	js	0x23710b2ffe1"
0,2320,MsMpEng.exe,0x23710ae0000,0x23710ae0fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
03 00 64 c2 a0 3d 77 51 27 00 90 8b 20 00 08 00 ..d..=wQ'... ...
63 04 89 05 93 f1 00 01 ce 8b 23 06 10 21 00 00 c.........#..!..
07 04 24 74 8d 07 74 c0 85 a0 f8 58 04 02 68 c1 ..$t..t....X..h.
fb 01 00 02 00 08 f7 68 e1 a0 69 2d cc 6f 92 09 .......h..i-.o..","
0x23710ae0000:	add	eax, dword ptr [rax]
0x23710ae0002:	ret	0x3da0
0x23710ae0006:	ja	0x23710ae0059"
0,2320,MsMpEng.exe,0x23710af0000,0x23710af0fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
03 00 64 c2 a0 3d 77 51 27 00 90 8b 20 00 08 00 ..d..=wQ'... ...
63 04 89 05 93 f1 00 01 ce 8b 23 06 10 21 00 00 c.........#..!..
07 04 24 74 8d 07 74 c0 85 a0 f8 58 04 02 68 c1 ..$t..t....X..h.
fb 01 00 02 00 08 f7 68 e1 a0 69 2d cc 6f 92 09 .......h..i-.o..","
0x23710af0000:	add	eax, dword ptr [rax]
0x23710af0002:	ret	0x3da0
0x23710af0006:	ja	0x23710af0059"
0,2320,MsMpEng.exe,0x23710bd0000,0x23710bd0fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
d8 85 c0 0f 88 c7 00 00 00 48 8d 55 d8 48 8d 4d .........H.U.H.M
d0 e8 8a 8a be ff 48 8b d0 48 8d 4d e0 e8 3e f0 ......H..H.M..>.
bd ff 48 8b 8f 28 05 00 00 4c 8d 45 e0 ba 9b 04 ..H..(...L.E....
00 00 e8 d9 54 b2 ff 8b d8 85 c0 79 0c 8b c8 e8 ....T......y....","
0x23710bd0000:	fadd	dword ptr [rbp - 0x3877f040]
0x23710bd0006:	add	byte ptr [rax], al
0x23710bd0008:	add	byte ptr [rax - 0x73], cl
0x23710bd000b:	push	rbp
0x23710bd000c:	fmul	dword ptr [rax - 0x73]
0x23710bd000f:	shr	r8b, 1
0x23710bd0012:	mov	cl, byte ptr [rdx - 0x74b70042]
0x23710bd0018:	ror	byte ptr [rax - 0x73], 1
0x23710bd001b:	loopne	0x23710bd0006"
0,2320,MsMpEng.exe,0x23710bc0000,0x23710bc2fff,VadS,PAGE_EXECUTE_READWRITE,3,1,Disabled,N/A,"
d8 85 c0 0f 88 c7 00 00 00 48 8d 55 d8 48 8d 4d .........H.U.H.M
d0 e8 8a 8a be ff 48 8b d0 48 8d 4d e0 e8 3e f0 ......H..H.M..>.
bd ff 48 8b 8f 28 05 00 00 4c 8d 45 e0 ba 9b 04 ..H..(...L.E....
00 00 e8 d9 54 b2 ff 8b d8 85 c0 79 0c 8b c8 e8 ....T......y....","
0x23710bc0000:	fadd	dword ptr [rbp - 0x3877f040]
0x23710bc0006:	add	byte ptr [rax], al
0x23710bc0008:	add	byte ptr [rax - 0x73], cl
0x23710bc000b:	push	rbp
0x23710bc000c:	fmul	dword ptr [rax - 0x73]
0x23710bc000f:	shr	r8b, 1
0x23710bc0012:	mov	cl, byte ptr [rdx - 0x74b70042]
0x23710bc0018:	ror	byte ptr [rax - 0x73], 1
0x23710bc001b:	loopne	0x23710bc0006"
0,2320,MsMpEng.exe,0x23712d50000,0x23712d5dfff,VadS,PAGE_EXECUTE_READWRITE,14,1,Disabled,N/A,"
28 00 00 00 00 00 00 00 f8 38 7b 16 00 f8 ff ff (........8{.....
10 00 00 00 00 00 00 00 00 50 7b 16 00 f8 ff ff .........P{.....
00 00 00 00 00 00 00 00 28 00 00 00 00 00 00 00 ........(.......
d8 38 7b 16 00 f8 ff ff 30 00 00 00 00 00 00 00 .8{.....0.......","
0x23712d50000:	sub	byte ptr [rax], al
0x23712d50002:	add	byte ptr [rax], al
0x23712d50004:	add	byte ptr [rax], al
0x23712d50006:	add	byte ptr [rax], al
0x23712d50008:	clc	
0x23712d50009:	cmp	byte ptr [rbx + 0x16], bh
0x23712d5000c:	add	al, bh"
0,2320,MsMpEng.exe,0x237133e0000,0x237135dffff,VadS,PAGE_EXECUTE_READWRITE,512,1,Disabled,N/A,"
38 3d 02 18 3c 04 f7 06 57 85 01 3d 00 7c 07 b5 8=..<...W..=.|..
f2 f6 cc 3d 10 7d 03 4a f7 7c 03 bc 29 40 c4 fb ...=.}.J.|..)@..
0e fd 00 7d 1b 7d 05 77 ff 32 ff 08 56 d0 7c 04 ...}.}.w.2..V.|.
3e 09 3c 0a 7d 09 c1 6a 7b 03 0e bc 04 03 3c 00 >.<.}..j{.....<.","
0x237133e0000:	cmp	byte ptr [rip + 0x43c1802], bh
0x237133e0006:	test	dword ptr [rsi], 0x3d018557
0x237133e000c:	add	byte ptr [rdi + rax - 0x4b], bh
0x237133e0010:	test	ah, 0x3d
0x237133e0014:	adc	byte ptr [rbp + 3], bh
0x237133e0017:	idiv	qword ptr [rbx + r8 - 0x44]
0x237133e001c:	sub	dword ptr [rax - 0x3c], eax
0x237133e001f:	sti	"
0,2320,MsMpEng.exe,0x237132e0000,0x237133dffff,VadS,PAGE_EXECUTE_READWRITE,256,1,Disabled,N/A,"
65 00 00 00 24 00 00 00 4f 00 70 00 65 00 72 00 e...$...O.p.e.r.
61 00 74 00 69 00 6f 00 6e 00 53 00 74 00 61 00 a.t.i.o.n.S.t.a.
74 00 75 00 73 00 00 00 18 00 00 00 45 00 72 00 t.u.s.......E.r.
72 00 6f 00 72 00 43 00 6f 00 64 00 65 00 00 00 r.o.r.C.o.d.e...","
0x237132e0000:	add	byte ptr gs:[rax], al
0x237132e0003:	add	byte ptr [rax + rax], ah
0x237132e0006:	add	byte ptr [rax], al
0x237132e0008:	add	byte ptr [r8], r14b
0x237132e000c:	add	byte ptr gs:[rdx], dh"
0,2320,MsMpEng.exe,0x23714020000,0x2371412cfff,VadS,PAGE_EXECUTE_READWRITE,269,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................","
0x23714020000:	add	byte ptr [rax], al
0x23714020002:	add	byte ptr [rax], al
0x23714020004:	add	byte ptr [rax], al
0x23714020006:	add	byte ptr [rax], al
0x23714020008:	add	byte ptr [rax], al
0x2371402000a:	add	byte ptr [rax], al
0x2371402000c:	add	byte ptr [rax], al
0x2371402000e:	add	byte ptr [rax], al
0x23714020010:	add	byte ptr [rax], al
0x23714020012:	add	byte ptr [rax], al
0x23714020014:	add	byte ptr [rax], al
0x23714020016:	add	byte ptr [rax], al
0x23714020018:	add	byte ptr [rax], al
0x2371402001a:	add	byte ptr [rax], al
0x2371402001c:	add	byte ptr [rax], al
0x2371402001e:	add	byte ptr [rax], al
0x23714020020:	add	byte ptr [rax], al
0x23714020022:	add	byte ptr [rax], al
0x23714020024:	add	byte ptr [rax], al
0x23714020026:	add	byte ptr [rax], al
0x23714020028:	add	byte ptr [rax], al
0x2371402002a:	add	byte ptr [rax], al
0x2371402002c:	add	byte ptr [rax], al
0x2371402002e:	add	byte ptr [rax], al
0x23714020030:	add	byte ptr [rax], al
0x23714020032:	add	byte ptr [rax], al
0x23714020034:	add	byte ptr [rax], al
0x23714020036:	add	byte ptr [rax], al
0x23714020038:	add	byte ptr [rax], al
0x2371402003a:	add	byte ptr [rax], al
0x2371402003c:	add	byte ptr [rax], al
0x2371402003e:	add	byte ptr [rax], al"
0,2320,MsMpEng.exe,0x237142f0000,0x237143fcfff,VadS,PAGE_EXECUTE_READWRITE,269,1,Disabled,N/A,"
00 06 01 02 04 00 00 00 0f 00 00 00 6f 78 6d 6f ............oxmo
6f 6e 6c 69 6e 74 2e 63 6f 6d 5e 00 88 2f f1 ff onlint.com^../..
00 06 01 02 04 00 00 00 10 00 00 00 6f 78 6c 7a ............oxlz
63 79 6a 7a 79 70 69 2e 63 6f 6d 5e 00 00 00 00 cyjzypi.com^....","
0x237142f0000:	add	byte ptr [rsi], al
0x237142f0002:	add	dword ptr [rdx], eax
0x237142f0004:	add	al, 0
0x237142f0006:	add	byte ptr [rax], al
0x237142f0008:	sldt	word ptr [rax]
0x237142f000b:	add	byte ptr [rdi + 0x78], ch
0x237142f000e:	insd	dword ptr [rdi], dx
0x237142f000f:	outsd	dx, dword ptr [rsi]
0x237142f0010:	outsd	dx, dword ptr [rsi]
0x237142f0011:	outsb	dx, byte ptr [rsi]
0x237142f0012:	insb	byte ptr [rdi], dx
0x237142f0013:	imul	ebp, dword ptr [rsi + 0x74], 0x6d6f632e
0x237142f001a:	pop	rsi
0x237142f001b:	add	byte ptr [rax + 0xfff12f], cl"
